,FIPS,x,y
2376,46083,4.177138,-5.7050247
2377,46085,8.956438,1.0401527
2378,46087,10.539962,-2.3214178
2379,46089,15.697818,0.60364497
2380,46091,10.191393,-1.1308758
2381,46093,5.6463747,3.7308087
2382,46095,11.288574,-8.220633
2383,46097,11.86828,-1.7526128
2384,46099,2.5179658,-2.4921505
2385,46101,7.36322,-1.8413457
2386,46103,3.2026517,0.3494473
2387,46105,15.092836,0.29538253
2388,46107,19.787655,2.6004255
2389,46109,8.074937,-3.1552408
2390,46111,11.230499,-2.0685492
2391,46115,10.978158,-0.79850185
2392,46117,9.970661,-1.8096634
2393,46119,3.7247682,3.6500235
2394,46121,11.300703,-8.198173
2395,46123,13.7055435,2.9138055
2396,46125,10.024758,-1.802196
2397,46127,6.432957,-2.5694137
2398,46129,13.682685,2.8966212
2399,46135,5.903038,0.59154665
2400,46137,9.729081,0.7697496
2401,47001,7.9462585,3.9466398
2402,47003,6.982681,-3.5080545
2403,47005,12.780889,3.70475
2404,47007,7.45347,10.391822
2405,47009,6.2960763,4.6320662
2406,47011,6.21106,1.8455256
2407,47013,9.710447,4.0128574
2408,47015,7.013783,1.0510561
2409,47017,9.47742,4.313381
2410,47019,12.695933,4.480509
2411,47021,5.2770033,-3.6562407
2412,47023,6.234624,1.8595872
2413,47025,9.469681,4.0092273
2414,47027,12.802988,3.7041142
2415,47029,9.581335,4.0030975
2416,47031,7.9516134,0.22607979
2417,47033,9.06517,2.9622269
2418,47035,17.412418,-0.2971743
2419,47037,13.942594,7.4678626
2420,47039,16.592682,2.7198272
2421,47041,9.420973,3.0274966
2422,47043,6.684204,-3.4856389
2423,47045,9.051539,2.598151
2424,47047,6.713798,4.5186114
2425,47049,10.594194,3.450578
2426,47051,6.5785565,5.0491724
2427,47053,9.087196,2.520899
2428,47055,8.010711,4.340153
2429,47057,10.120555,3.4944267
2430,47059,8.035447,4.3481007
2431,47061,9.309423,4.584017
2432,47063,7.705478,0.96651536
2433,47065,5.6995406,1.4748969
2434,47067,11.382126,2.6635063
2435,47069,7.8627205,9.106726
2436,47071,12.59775,3.602852
2437,47073,10.11441,3.8593595
2438,47075,8.4829,3.0285428
2439,47077,9.055686,2.9601166
2440,47079,12.688396,3.651515
2441,47081,5.6201806,1.0238866
2442,47083,9.494892,4.2851577
2443,47085,12.262848,4.929914
2444,47087,12.759588,4.4640126
2445,47089,6.555304,5.0530515
2446,47091,14.062671,5.030703
2447,47093,2.0931427,-1.9248593
2448,47095,8.117772,11.256717
2449,47097,7.881052,8.678768
2450,47099,8.156713,0.20142075
2451,47101,8.064115,3.7076297
2452,47103,8.013722,4.284025
2453,47105,6.9299707,4.798838
2454,47107,7.8331447,4.278518
2455,47109,9.418432,4.3520174
2456,47111,8.204083,0.44944432
2457,47113,5.7783465,1.1263227
2458,47115,7.651499,4.1971593
2459,47117,6.726374,-3.5016193
2460,47119,6.279184,-3.718988
2461,47121,7.6138825,4.2161765
2462,47123,7.975336,4.3141418
2463,47125,4.730498,-5.0718694
2464,47129,7.805433,9.844241
2465,47131,9.608266,4.322446
2466,47133,9.38046,4.3332024
2467,47135,13.119105,1.4722688
2468,47137,14.683025,1.1514868
2469,47139,10.08506,3.8659682
2470,47141,6.9561734,1.0289987
2471,47143,7.4226646,1.1516899
2472,47145,12.853331,4.219378
2473,47147,4.7924,-4.4459705
2474,47149,4.566082,-5.1857853
2475,47151,9.160044,1.3065934
2476,47153,7.598502,4.2376604
2477,47155,8.132458,4.4851503
2478,47157,1.7361792,-2.096649
2479,47159,7.211698,1.1055017
2480,47161,9.903025,5.1820946
2481,47163,10.867423,5.649832
2482,47165,4.973824,-3.457925
2483,47167,4.8943763,-4.7033463
2484,47171,12.82852,4.323488
2485,47173,9.139637,3.2112415
2486,47175,9.524148,4.31586
2487,47177,9.111798,1.8149494
2488,47179,2.824235,0.8104995
2489,47181,7.7064853,9.895495
2490,47183,7.290693,2.9556074
2491,47185,7.4207306,1.1759223
2492,47187,3.8249404,-5.5950994
2493,47189,4.4318233,-3.8991756
2494,48001,8.0760565,11.162606
2495,48003,4.3517156,-6.0158
2496,48005,8.6418705,0.21860772
2497,48007,13.950448,1.8990753
2498,48009,12.065202,-0.17555927
2499,48011,12.500384,-2.1344905
2500,48013,7.2921133,-3.5760386
2501,48015,6.892149,-2.5053577
2502,48017,8.047224,-3.45814
2503,48019,14.1316395,3.238719
2504,48021,4.5138884,-4.6071377
2505,48023,15.613272,0.4407154
2506,48025,7.679569,10.4775505
2507,48027,4.8108506,-5.0200176
2508,48029,0.80854017,-2.7565618
2509,48031,14.674603,3.4072957
2510,48033,3.7278383,3.6467807
2511,48035,13.949284,-1.817901
2512,48037,3.5007937,0.38573095
2513,48039,4.211766,-5.3778367
2514,48041,13.582933,7.104593
2515,48043,12.945286,4.8224454
2516,48045,16.323923,1.8090421
2517,48047,9.576617,0.7228131
2518,48049,9.814191,2.6867726
2519,48051,9.531233,3.0035613
2520,48053,6.9023705,4.61187
2521,48055,6.919007,-3.5017436
2522,48057,10.803413,-1.9620568
2523,48059,10.434241,-0.5180579
2524,48061,11.562706,-7.803561
2525,48063,8.681997,2.3316472
2526,48065,11.418254,-3.3668902
2527,48067,10.309041,3.2445438
2528,48069,8.083336,-3.2194395
2529,48071,4.1613364,-5.71558
2530,48073,8.1729965,-0.3964808
2531,48075,8.070351,11.14698
2532,48077,13.154013,-0.5229787
2533,48079,8.956825,1.0620878
2534,48081,17.697683,1.2549574
2535,48083,15.542053,0.28202146
