,FIPS,x,y,cluster
265,08055,17.311522,0.94354725,3
266,08057,18.407784,1.3033228,3
267,08059,0.7547094,-1.2669531,5
268,08061,14.730662,0.49437344,12
269,08063,11.299842,-2.040326,8
270,08065,6.728264,-5.1778398,2
271,08067,6.5563703,-5.290899,2
272,08069,13.904571,7.43283,7
273,08071,13.774972,0.9906916,6
274,08073,7.8555436,10.496699,1
275,08075,8.41375,10.358516,1
276,08077,3.1679285,0.3673248,0
277,08079,18.935982,1.3982466,3
278,08081,6.2071157,-2.2982304,4
279,08083,7.2327514,3.8953571,17
280,08085,6.8867283,4.6036615,17
281,08087,5.4826555,-4.545088,2
282,08089,10.860643,4.5538983,10
283,08091,17.281622,1.3753126,3
284,08093,15.000739,3.3055074,14
285,08095,11.6653185,-1.952104,8
286,08097,18.02639,-0.7948702,3
287,08099,9.018709,1.2283491,13
288,08101,3.4083486,0.3989181,0
289,08103,6.1194363,-2.4198022,4
290,08105,13.137425,1.0367575,6
291,08107,6.785125,-5.129708,2
292,08109,13.460846,1.4285264,14
293,08111,18.381357,1.3664831,3
294,08113,6.7964206,-5.1194916,2
295,08115,15.452173,0.1229773,12
296,08117,18.053825,-0.8255214,3
297,08119,14.707762,3.3920968,14
298,08121,11.528871,-0.8949669,8
299,08123,4.221489,-5.401712,2
300,08125,10.486012,-2.3318543,8
301,09001,0.54730123,-0.8418546,5
302,09003,1.0794145,-2.3938742,5
303,09005,9.88133,5.878661,10
304,09007,1.3300121,0.3213375,0
305,09009,1.0827823,-2.361573,5
306,09011,6.1725674,3.1104107,17
307,09013,0.54174054,-0.26935017,5
308,09015,16.090294,6.2489862,16
309,10001,1.8105115,-1.797521,5
310,10003,1.1792164,-2.4865599,5
311,10005,17.32111,4.541198,16
312,11001,18.44687,-4.6176276,19
313,12001,-3.5148993,6.120797,0
314,12003,5.1873765,-3.7898338,2
315,12005,3.4076343,0.57035685,0
316,12007,7.785902,9.958053,1
317,12009,17.23509,4.6800838,16
318,12011,0.8018371,-2.6682546,5
319,12013,7.8149137,9.884743,1
320,12015,18.270416,-0.22466815,3
321,12017,18.254698,-0.20350508,3
322,12019,5.4002357,-3.469509,2
323,12021,17.363098,-0.381836,3
324,12023,7.0170875,3.761403,17
325,12027,7.4898095,9.813597,1
326,12029,14.073394,5.0270853,7
327,12031,0.84362304,-2.742596,5
328,12033,6.1072183,1.6171418,15
329,12035,17.371666,-0.33465075,3
330,12037,14.082411,5.0170264,7
331,12039,9.22245,2.927853,13
332,12041,6.3186564,0.8114778,15
333,12043,14.072713,5.0357585,7
334,12045,8.403535,10.678849,1
335,12047,7.512885,9.840424,1
336,12049,9.673928,0.7375891,13
337,12051,9.609716,0.7387773,13
338,12053,17.303392,4.5337057,16
339,12055,18.163162,-0.18303464,3
340,12057,0.8649218,-2.7478948,5
341,12059,8.506752,8.028615,1
342,12061,17.36998,-0.37025753,3
343,12063,7.736998,9.8908615,1
344,12065,14.069971,5.050027,7
345,12067,7.6957808,10.474773,1
346,12069,17.297997,4.5720906,16
347,12071,17.334759,4.56463,16
348,12073,-3.5148833,6.120794,0
349,12075,17.136168,4.2664933,16
350,12077,7.695882,10.470609,1
351,12079,7.198864,8.40612,1
352,12081,17.321884,4.5642495,16
353,12083,17.313238,4.5362444,16
354,12085,17.368446,-0.37055242,3
355,12086,0.7046852,-2.6643326,5
356,12087,16.229965,2.4955678,3
357,12089,6.7341604,4.6291146,17
358,12091,3.2341447,0.38020343,0
359,12093,8.404689,8.111834,1
360,12095,0.97001,-2.7415845,5
361,12097,3.6459074,-1.6961403,0
362,12099,17.232597,4.682387,16
363,12101,17.240036,4.6316113,16
364,12103,17.234118,4.674652,16
365,12105,17.229664,4.6306143,16
366,12107,10.472567,4.9561734,10
367,12109,4.523146,-3.773338,2
368,12111,17.217104,4.59293,16
369,12113,5.0453186,-3.42275,2
370,12115,18.264456,-0.22245859,3
371,12117,1.6611127,-1.7030131,5
372,12119,18.268448,-0.22445023,3
373,12121,10.267426,3.2973883,18
374,12123,8.733602,7.731848,1
375,12125,8.06017,11.161836,1
376,12127,17.237196,4.669143,16
377,12129,5.1085596,-3.8603191,2
378,12131,12.958698,0.44291663,6
379,12133,7.8058567,9.880755,1
380,13001,9.048033,1.2592155,13
381,13003,9.750693,0.76858926,13
382,13005,9.682454,1.1500101,13
383,13007,13.219839,4.44198,7
384,13009,7.2525716,2.951522,15
385,13011,7.0439653,1.0543197,11
386,13013,4.647393,-5.1080713,2
387,13015,4.8932605,-4.705971,2
388,13017,9.599207,1.9350688,13
389,13019,9.157886,1.3052634,13
390,13023,6.9303575,2.6225414,15
391,13025,7.8030243,0.9884516,11
392,13027,9.1975355,3.2735958,13
393,13029,4.142098,-5.68833,2
394,13031,13.624157,7.1675377,7
395,13033,9.2126045,2.1293085,13
396,13035,5.6282434,1.009344,15
397,13037,8.312827,8.537172,1
398,13039,4.9316797,-4.7154183,2
399,13043,9.148981,1.2785379,13
400,13045,13.550144,7.13053,7
401,13047,5.5773993,-1.9193519,4
402,13049,7.666176,10.479642,1
403,13051,2.0411673,-1.9053291,5
404,13055,8.485733,8.045262,1
405,13057,5.880135,-4.127937,2
406,13059,6.5638413,11.878821,1
407,13061,13.669581,2.1703322,14
408,13063,4.0073686,-1.5549082,0
409,13065,9.5914345,1.9255276,13
410,13067,1.3601336,-2.728615,5
411,13069,8.246671,0.8523466,11
412,13071,9.785707,0.7879986,13
413,13073,4.0741076,-5.3075986,2
414,13075,9.659868,1.1013739,13
415,13077,4.576163,-4.64232,2
416,13079,10.369981,0.00042680564,8
417,13081,9.60057,1.9508373,13
418,13083,6.501336,4.993288,17
419,13085,6.381771,4.505477,17
420,13087,8.411193,2.1803,15
421,13089,1.1983991,-2.5051644,5
422,13091,7.2556252,8.5919075,1
423,13093,7.6503363,9.879607,1
424,13095,3.4061458,-0.2530893,0
425,13097,4.833371,-4.868919,2
426,13099,11.560506,2.8316333,18
427,13103,4.652509,-5.148679,2
428,13105,9.783594,4.1463685,10
429,13107,9.345327,1.705219,13
430,13109,9.818617,0.9676516,13
431,13111,17.570135,-0.0022129042,3
432,13113,6.096742,-3.9163249,2
433,13115,7.3449845,2.4580224,15
434,13117,3.7825844,-5.6320186,2
435,13119,9.481271,2.9570527,13
436,13121,1.1638293,-2.5416026,5
437,13123,12.88713,3.9038746,7
438,13125,8.194618,3.1569982,15
439,13127,8.029906,4.4282255,17
440,13129,7.6902037,1.5840813,15
441,13131,8.685315,2.4249911,13
442,13133,17.39134,-0.2999188,3
443,13135,3.240203,-5.19175,2
444,13137,7.304377,1.2879217,11
445,13139,4.320958,-4.7888174,2
446,13141,14.072601,5.01481,7
447,13143,8.011701,0.035082124,11
448,13145,6.308451,4.297148,17
449,13147,10.053899,5.2408113,10
450,13149,7.4259176,1.1206539,11
451,13151,4.2738366,-5.2206373,2
452,13153,4.823301,-4.766333,2
453,13155,8.38721,8.174177,1
454,13157,4.276398,-4.2262597,2
455,13159,7.5048676,0.7583327,11
456,13161,8.746627,1.702546,13
457,13163,11.227355,3.2755487,18
458,13165,7.341751,8.725528,1
459,13167,7.4869766,9.788925,1
460,13169,5.7254267,4.1625385,17
461,13171,7.075648,2.4805346,15
462,13173,8.179764,0.9429632,11
463,13175,9.1167,1.9243078,13
464,13177,4.9522986,-4.8642654,2
465,13179,8.586211,-3.0925834,4
466,13181,11.470727,5.7275157,10
467,13183,5.128944,-4.795529,2
468,13185,13.547186,7.127982,7
469,13187,6.909531,11.35271,1
470,13189,9.022667,2.397206,13
471,13191,16.715014,1.4865705,3
472,13193,7.345633,8.691838,1
473,13195,7.3882084,1.2519656,11
474,13197,11.777682,2.9221678,18
475,13199,10.666819,4.5886455,10
476,13201,10.833372,4.4417543,10
477,13205,8.389891,8.249871,1
478,13207,6.3501515,4.690496,17
479,13209,8.365121,8.166417,1
480,13211,5.9458213,-1.1224356,4
481,13213,8.058415,0.95640254,11
482,13215,14.053999,7.5657735,7
483,13217,4.8417463,-4.8373604,2
484,13219,3.9339652,-5.508257,2
485,13221,7.6948113,4.2293286,17
486,13223,4.257195,-5.3348255,2
487,13225,7.287072,2.4818099,15
488,13227,6.71846,4.5540533,17
489,13229,8.232743,0.30835763,11
490,13231,6.2229595,-3.797787,2
491,13233,8.218974,0.28264782,11
492,13235,10.619372,5.5820503,10
493,13237,11.477495,5.7321057,10
494,13241,17.305285,1.2201058,3
495,13243,13.523724,2.3384082,14
496,13245,14.044866,7.5570087,7
497,13247,4.8646283,-4.8008285,2
498,13249,8.32755,2.3199134,15
499,13251,2.8408132,-3.7613416,5
500,13253,13.705693,1.8562201,14
501,13255,8.100245,0.2094018,11
502,13257,9.553997,4.3183203,10
503,13259,8.098605,11.257753,1
504,13261,8.172732,2.1938694,15
505,13263,13.194079,4.468245,7
506,13265,13.308236,3.9747772,7
507,13267,7.466655,10.518715,1
508,13269,12.027371,3.0052485,18
509,13271,7.502485,9.811453,1
510,13273,11.504366,3.3964329,18
511,13275,8.889644,2.5595074,13
512,13277,7.782532,1.7536504,15
513,13279,9.551493,1.0452489,13
514,13281,17.573107,-0.03740883,3
515,13283,9.382393,1.7345912,13
516,13285,7.778074,1.7300152,15
517,13287,9.475013,1.8465048,13
518,13289,13.232718,4.454403,7
519,13291,17.955435,0.07558477,3
520,13293,7.8002105,3.1237423,15
521,13295,6.0197473,1.4577317,15
522,13297,4.555294,-4.595514,2
523,13299,9.115458,1.822528,13
524,13301,12.227374,3.387601,18
525,13303,8.416682,8.150451,1
526,13305,3.5509129,0.32635197,0
527,13309,8.097592,11.229233,1
528,13311,12.943271,3.9915645,7
529,13313,7.9165587,0.98665535,11
530,13315,7.560888,9.903816,1
531,13317,12.605795,3.6047537,7
532,13319,11.069028,3.3077743,18
533,13321,8.395132,3.0464754,15
534,15001,6.2736335,0.29567295,11
535,15003,1.6889555,-0.6807623,5
536,15007,7.0201316,-1.0660763,11
537,15009,2.3893583,-0.17485803,0
538,16001,4.5250993,-4.557651,2
539,16003,16.698286,1.415988,3
540,16005,3.7438679,-1.3040799,0
541,16007,13.957139,-1.8298688,6
542,16009,11.706987,-1.757408,8
543,16011,7.646676,-3.8732061,4
544,16013,2.4203708,-0.19996406,0
545,16015,17.032589,1.6217053,3
546,16017,13.806696,0.97372437,6
547,16019,7.639036,-4.3468695,4
548,16021,11.593239,-1.7214156,8
549,16023,12.17423,-1.8231242,8
550,16025,13.966179,-1.8308499,6
551,16027,7.6199665,-4.369838,4
552,16029,7.3809333,-1.9888427,4
553,16031,7.645593,-3.906935,4
554,16033,9.942688,-0.64013124,8
555,16035,13.866411,0.8621388,6
556,16037,16.429235,1.02469,12
557,16039,6.165278,-2.2492812,4
558,16041,4.606905,-6.359214,2
559,16043,10.012893,-0.70514995,8
560,16045,6.064094,-1.0508206,4
561,16047,7.8296394,-2.5470326,4
562,16049,14.056068,6.143995,7
563,16051,4.598794,-6.350827,2
564,16053,7.9719315,-3.9968078,4
565,16055,0.7899535,-5.359895,5
566,16057,6.564448,-5.3420377,2
567,16059,13.94177,0.6629062,6
568,16061,13.019923,-1.3754216,6
569,16063,7.6951256,-3.7128253,4
570,16065,8.593242,-3.1046774,4
571,16067,7.718381,-3.7331362,4
572,16069,12.101437,-0.14795928,6
573,16071,8.032945,-3.0547664,4
574,16073,10.008401,3.0802462,18
575,16075,6.0822005,-1.1027999,4
576,16077,7.6171947,-3.9101872,4
577,16079,13.503985,1.3637176,14
578,16081,4.932658,-4.704073,2
579,16083,7.5856137,-3.582314,4
580,16085,18.698715,1.2918514,3
581,16087,10.313454,5.1099524,10
582,17001,10.891098,0.14115791,8
583,17003,13.532239,2.0707033,14
584,17005,6.54791,3.6889205,17
585,17007,5.6548443,-4.3002086,2
586,17009,8.0719795,11.152696,1
587,17011,11.047481,0.007275109,8
588,17013,13.018774,0.09892588,6
589,17015,14.493832,0.9077649,6
590,17017,7.208739,-1.970372,4
591,17019,-3.5148907,6.120801,0
592,17021,6.9534044,3.8677526,17
593,17023,11.045448,-0.11186485,8
594,17025,11.518196,-0.981767,8
595,17027,5.5981245,-0.82643145,4
596,17029,7.2953486,2.9286315,15
597,17031,0.60685456,-2.580941,5
598,17033,14.543013,2.7474604,14
599,17035,10.998013,-0.082835086,8
600,17037,6.4279337,-6.3153324,2
601,17039,11.389461,-0.043749686,8
602,17041,7.2268796,-1.9298217,4
603,17043,0.22686353,-1.5087365,5
604,17045,11.63932,1.1033332,18
605,17047,11.738508,-1.1756269,8
606,17049,6.856628,-1.7882543,4
607,17051,8.341856,10.237726,1
608,17053,11.030939,-0.083352104,8
609,17055,11.017104,4.541284,10
610,17057,14.558046,2.739572,14
611,17059,13.806253,1.1009129,6
612,17061,7.067559,3.877039,17
613,17063,5.834459,-3.5257003,2
614,17065,12.141971,-0.5568319,6
615,17067,12.975506,0.09938019,6
616,17069,17.088434,1.5239984,3
617,17071,14.54251,1.0183074,6
618,17073,10.990268,-0.014588589,8
619,17075,11.433381,-0.06356492,8
620,17077,-0.26805794,-3.4448662,5
621,17079,10.391215,-0.6985281,8
622,17081,7.268443,3.7505043,17
623,17083,6.0706887,3.1290243,17
624,17085,15.347619,0.3929293,12
625,17087,14.553126,2.737535,14
626,17089,0.3988228,-0.68393075,5
627,17091,6.539476,1.885397,15
628,17093,3.8486485,-5.829905,2
629,17095,11.811897,5.3189597,10
630,17097,0.40055975,-0.6850585,5
631,17099,6.12079,3.1485808,17
632,17101,6.331485,3.6896815,17
633,17103,13.443228,-1.0788373,6
634,17105,10.596292,0.09459204,8
635,17107,6.4428396,3.584992,17
636,17109,-0.26795495,-3.4447238,5
637,17111,0.48279294,-0.70799685,5
638,17113,6.4571805,-6.362633,2
639,17115,2.663329,0.307566,0
640,17117,11.503689,0.9726545,18
641,17119,2.7429438,0.63792074,0
642,17121,10.938271,4.512458,10
643,17123,12.989255,0.111708835,6
644,17125,11.597191,1.1876097,18
645,17127,11.0139675,4.5509043,10
646,17129,11.40537,-0.09702022,8
647,17131,11.133777,-0.2419731,8
648,17133,0.6231034,-0.3073388,5
649,17135,14.553854,2.742268,14
650,17137,11.890606,5.2679067,10
651,17139,7.3632936,-2.6559117,4
652,17141,7.2816257,-1.2649864,11
653,17143,6.4741106,1.7744976,15
654,17145,8.402044,10.319481,1
655,17147,11.336053,-0.10377434,8
656,17149,11.121737,-0.8095491,8
657,17151,16.846071,-0.20789297,3
658,17153,11.0131645,4.555978,10
659,17155,13.0577135,0.3200104,6
660,17157,8.404847,10.336253,1
661,17159,11.515384,-1.0026222,8
662,17161,2.6284976,0.23891294,0
663,17163,3.4731553,-0.10886743,0
664,17165,11.000279,4.5438805,10
665,17167,3.476551,-0.11474585,0
666,17169,14.661207,2.7493699,14
667,17171,10.617796,-0.0692345,8
668,17173,13.0910635,-0.5621263,6
669,17175,11.442149,-0.09638036,8
670,17177,13.95991,-1.7047181,6
671,17179,10.852266,-0.052298345,8
672,17181,11.294087,0.5813515,8
673,17183,3.5005393,0.15436818,0
674,17185,11.600257,-1.0249114,8
675,17187,10.670889,-0.09553148,8
676,17189,11.270942,-0.60190105,8
677,17191,11.518251,-1.00829,8
678,17193,11.70835,-1.1254216,8
679,17195,11.078005,-0.17560211,8
680,17197,0.401671,-0.6848144,5
681,17199,7.31423,3.7173934,17
682,17201,3.470167,-0.103669256,0
683,17203,5.5084496,3.3160093,17
684,18001,7.8052664,-3.8704958,4
685,18003,3.7362993,-1.43702,0
686,18005,7.2245216,-2.3693712,4
687,18007,7.1689453,-1.9651014,4
688,18009,9.440883,5.345113,10
689,18011,3.856392,-5.5246377,2
690,18013,14.5558405,3.370123,14
691,18015,10.444305,-0.59158725,8
692,18017,6.7109647,2.2230046,15
693,18019,2.622876,-1.604927,5
694,18021,5.740471,4.19493,17
695,18023,7.810133,-2.26782,4
696,18025,9.572128,4.396714,10
697,18027,7.85392,-3.7565558,4
698,18029,5.5638237,3.3852692,17
699,18031,7.1783595,-2.317429,4
700,18033,5.591199,-4.4029393,2
701,18035,-0.26718956,-3.4436696,5
702,18037,5.6838074,-4.3025646,2
703,18039,3.982546,-1.4422315,0
704,18041,7.478954,4.1772857,17
705,18043,2.603071,-1.5979303,5
706,18045,10.455772,-0.011625038,8
707,18047,7.1127295,-0.8647462,11
708,18049,11.525559,-3.194016,8
709,18051,6.854227,-1.7827638,4
710,18053,8.142202,3.1050448,15
711,18055,7.1748257,3.9574916,17
712,18057,3.8206897,-5.5688176,2
713,18059,6.136651,-3.892107,2
714,18061,5.653805,3.7495978,17
715,18063,5.896901,-4.09585,2
716,18065,6.846206,3.7385712,17
717,18067,10.49178,-0.41109547,8
718,18069,6.395396,-0.27370635,11
719,18071,7.16138,-2.280631,4
720,18073,5.525457,3.3280864,17
721,18075,7.785314,-2.0978885,4
722,18077,5.718878,4.20718,17
723,18079,7.0329123,2.6411586,15
724,18081,4.1915126,-4.8034177,2
725,18083,7.144218,3.7178407,17
726,18085,7.093963,-2.306787,4
727,18087,8.003254,-4.0124245,4
728,18089,6.9234567,2.633057,15
729,18091,5.918781,-0.44228423,11
730,18093,10.41818,-0.01791597,8
731,18095,10.461103,0.057306908,8
732,18097,1.7668781,-2.0690384,5
733,18099,7.7562313,-2.1296144,4
734,18101,11.523557,-3.1938176,8
735,18103,8.329787,10.239764,1
736,18105,6.544427,-6.7533655,2
737,18107,6.8396325,-1.7844778,4
738,18109,5.552206,3.262178,17
739,18111,5.7804923,4.2058945,17
740,18113,5.6716676,-4.317082,2
741,18115,11.947959,-0.055594523,6
742,18117,9.534795,2.9500973,13
743,18119,10.3616295,-0.07109757,8
744,18121,8.031819,4.430028,17
745,18123,6.800854,3.7007804,17
746,18125,10.492086,-0.6195435,8
747,18127,5.450965,-0.97265005,4
748,18129,6.0482454,3.4161572,17
749,18131,10.447633,-0.020273274,8
750,18133,6.196944,-4.7869096,2
751,18135,9.745637,2.6611428,13
752,18137,5.687859,4.044346,17
753,18139,5.701543,4.1229224,17
754,18141,1.8563876,-1.9295743,5
755,18143,7.1989822,2.560789,15
756,18145,6.579133,2.3546484,15
