,FIPS,x,y
150,05081,12.415286,5.294248
151,05083,10.258864,16.960829
152,05085,4.675586,-1.2106625
153,05087,7.8977785,16.205328
154,05089,9.973355,15.194585
155,05091,0.16475676,-3.8193989
156,05093,11.84192,-2.5953214
157,05095,-9.892998,0.7978927
158,05097,5.752018,7.5452952
159,05099,5.686172,7.4155154
160,05101,5.712367,7.020639
161,05103,6.19852,1.8984934
162,05105,16.49062,8.3022995
163,05107,3.3358154,9.102988
164,05109,6.5064635,8.32084
165,05111,6.208519,1.8919107
166,05113,10.294808,15.913689
167,05115,3.196468,-0.3249783
168,05117,15.532693,8.227606
169,05119,4.9547663,-4.0360107
170,05121,10.1015,15.356821
171,05123,-7.023342,15.064357
172,05125,-0.9457266,6.8761854
173,05127,4.981896,7.451626
174,05129,11.559015,-9.526362
175,05131,11.038658,0.4630845
176,05133,7.774357,17.281525
177,05135,3.5836182,8.936714
178,05137,3.9799552,7.821551
179,05139,2.2994044,3.1502898
180,05141,7.9256263,16.216635
181,05143,9.421122,-10.041009
182,05145,-4.761935,-1.7242519
183,05147,-9.892888,0.797889
184,05149,10.254719,16.956186
185,06001,6.1727924,-3.4657638
186,06003,7.3334527,-3.1012053
187,06005,-0.5471656,-10.322165
188,06007,12.603965,2.4055011
189,06009,-3.5128353,14.85282
190,06011,10.308663,1.6740762
191,06013,16.349167,-3.2817013
192,06015,-10.187297,-2.9741774
193,06017,1.4942532,-5.9485846
194,06019,13.535436,19.204666
195,06021,1.3061684,2.4236553
196,06023,-7.0505986,5.3621206
197,06025,-13.097507,3.3776278
198,06027,10.637862,-3.9884205
199,06029,-2.1648555,-0.87119454
200,06031,-4.485803,-3.964364
201,06033,18.8468,0.39583024
202,06035,6.154471,-4.984704
203,06037,-4.4484105,-6.1511655
204,06039,1.4369081,-5.900481
205,06041,-8.001089,5.3698955
206,06043,-2.1652777,13.265379
207,06045,3.8708627,6.3067904
208,06047,-10.18728,-2.9741647
209,06049,-10.06351,13.053661
210,06051,14.989176,0.976369
211,06053,-8.020055,7.4445853
212,06055,13.603239,-3.657443
213,06057,-9.733726,3.4866292
214,06059,-5.669786,3.6223724
215,06061,8.96712,6.632015
216,06063,-5.511177,-4.2691216
217,06065,4.8749447,-8.721648
218,06067,16.97761,3.6656733
219,06069,19.062895,0.6114032
220,06071,-1.9348899,1.4853671
221,06073,2.4303744,-8.051266
222,06075,-5.053248,-8.895136
223,06077,-8.603828,8.9493685
224,06079,9.225845,-1.0431588
225,06081,-4.710432,13.731519
226,06083,-8.022775,7.4477577
227,06085,-4.6844897,13.758775
228,06087,16.214817,-3.3998976
229,06089,21.170204,0.38166898
230,06091,10.852206,12.666505
231,06093,12.308188,-5.7577105
232,06095,-5.9423223,3.3857474
233,06097,-2.142162,14.510958
234,06099,13.796616,-3.4896424
235,06101,3.7437837,-11.068787
236,06103,20.096886,7.4368644
237,06105,-0.5472259,-10.322135
238,06107,-7.9947996,5.370543
239,06109,1.6312139,-6.0800056
240,06111,4.5720077,-9.195222
241,06113,-10.276002,13.271154
242,06115,-2.1749437,-0.88162416
243,08001,16.30281,-3.32144
