,FIPS,x,y,cluster
317,12009,11.026576,-1.8912213,0
318,12011,10.269567,12.202896,14
319,12013,11.542001,7.4865217,11
320,12015,7.0954337,-2.6341057,17
321,12017,7.0931897,-2.6115243,17
322,12019,7.647494,12.469246,6
323,12021,11.277273,-1.4959407,0
324,12023,4.696731,4.952826,9
325,12027,11.473285,7.404142,11
326,12029,6.1689386,0.49112874,16
327,12031,10.0943775,12.035199,14
328,12033,5.20212,7.4524655,9
329,12035,11.257153,-1.2772166,0
330,12037,6.196335,0.3810155,16
331,12039,0.6562535,5.260572,1
332,12041,4.017468,6.591472,9
333,12043,6.2009463,0.54500365,16
334,12045,6.32596,0.6726862,16
335,12047,11.476002,7.407105,11
336,12049,2.0668042,7.27509,7
337,12051,2.0839767,7.301055,7
338,12053,11.195629,-1.6805389,0
339,12055,7.078659,-2.5540571,17
340,12057,10.120628,12.089176,14
341,12059,0.99134165,3.371313,1
342,12061,11.260438,-1.281197,0
343,12063,11.583243,7.5419154,11
344,12065,6.295319,0.6810614,16
345,12067,11.271095,6.9364967,11
346,12069,11.172965,-1.709809,0
347,12071,11.264376,-1.5885985,0
348,12073,-6.6575623,3.923475,4
349,12075,6.036522,-1.2768542,17
350,12077,11.252557,6.9222913,11
351,12079,1.5131602,2.8542855,5
352,12081,11.255484,-1.6120516,0
353,12083,11.223571,-1.6569209,0
354,12085,11.263305,-1.2950895,0
355,12086,10.230988,12.173701,14
356,12087,6.094141,0.10307701,16
357,12089,6.422077,8.3895,19
358,12091,8.129533,8.899772,3
359,12093,0.9688684,3.5809166,1
360,12095,10.143984,12.067161,14
361,12097,7.6510844,10.711221,6
362,12099,11.028178,-1.887673,0
363,12101,11.046058,-1.8231685,0
364,12103,11.014751,-1.9046521,0
365,12105,11.049239,-1.8214371,0
366,12107,3.5052316,1.8708794,5
367,12109,8.120421,12.530341,6
368,12111,10.986212,-1.8330133,0
369,12113,6.799361,11.740699,6
370,12115,7.0983043,-2.6336684,17
371,12117,8.994393,10.005119,3
372,12119,7.098174,-2.6332881,17
373,12121,3.390084,2.8083882,12
374,12123,0.7725052,3.1767514,1
375,12125,-2.812297,7.613759,4
376,12127,11.026212,-1.8878479,0
377,12129,6.674838,11.69693,6
378,12131,7.476152,1.4549189,15
379,12133,11.550928,7.500715,11
380,13001,1.7568427,5.339381,1
381,13003,14.346241,3.8264391,13
382,13005,2.126087,6.320299,1
383,13007,14.790146,2.0674553,2
384,13009,2.9252894,11.428031,10
385,13011,3.7151434,6.986983,9
386,13013,7.845111,12.102217,6
387,13015,7.136713,11.738794,6
388,13017,0.8820918,5.039276,1
389,13019,1.6413943,5.3505673,1
390,13023,4.834293,7.737808,9
391,13025,2.9631891,6.960971,9
392,13027,2.74231,2.8575542,12
393,13029,8.497741,12.88443,6
394,13031,5.242422,10.770577,10
395,13033,14.6866255,3.9951468,13
396,13035,4.1937575,6.530926,9
397,13037,0.6343303,3.8075109,1
398,13039,7.0868487,11.620824,6
399,13043,1.6474591,5.356192,1
400,13045,4.6100826,8.255104,9
401,13047,6.6353703,9.578458,19
402,13049,11.30641,6.979089,11
403,13051,8.791394,9.815143,3
404,13055,1.1247358,3.5323222,1
405,13057,7.2524223,7.8679185,19
406,13059,5.1393113,10.594112,10
407,13061,6.083829,-1.5206308,17
408,13063,7.3845463,11.614086,6
409,13065,1.0250124,5.182758,1
410,13067,10.26391,11.649826,14
411,13069,2.1990585,7.3706994,7
412,13071,14.378775,3.8048623,13
413,13073,8.314048,12.463006,6
414,13075,2.1112866,6.3667336,1
415,13077,8.040508,12.322958,6
416,13079,5.256254,4.425985,8
417,13081,0.8180991,5.0301247,1
418,13083,5.363874,3.4487917,12
419,13085,6.7265697,8.554119,19
420,13087,1.1391883,5.2610793,1
421,13089,10.56127,11.668071,14
422,13091,0.27239472,2.9841588,1
423,13093,11.625559,7.5882063,11
424,13095,2.9416525,6.0874333,9
425,13097,7.2606363,11.698183,6
426,13099,3.0852711,0.15514094,5
427,13103,7.8835425,12.144253,6
428,13105,2.0569582,4.1908407,12
429,13107,14.548858,3.5645645,13
430,13109,1.9016918,6.439196,1
431,13111,7.2601824,-1.9656328,17
432,13113,6.793501,7.6248317,19
433,13115,0.8250789,6.0927315,1
434,13117,7.589795,12.976615,6
435,13119,3.5163064,6.9981227,9
436,13121,10.531636,11.694396,14
437,13123,6.637181,-0.44974223,17
438,13125,4.448073,2.1400783,12
439,13127,3.7007327,5.5677233,9
440,13129,4.418121,8.105416,9
441,13131,2.6052775,4.8349566,12
442,13133,11.247453,-1.2627288,0
443,13135,9.280382,12.640276,6
444,13137,15.947099,2.537372,2
445,13139,8.033161,11.734596,6
446,13141,6.178803,0.43421906,16
447,13143,3.3446577,7.4656944,9
448,13145,6.335492,8.446922,19
449,13147,3.4156272,1.7970988,5
450,13149,3.5268135,7.009557,9
451,13151,8.271276,12.437391,6
452,13153,7.18939,11.78229,6
453,13155,0.96206456,3.5735605,1
454,13157,8.129714,12.583051,6
455,13159,5.099557,6.9852767,9
456,13161,1.4270736,5.771471,1
457,13163,2.7295277,3.5290728,12
458,13165,0.13821477,3.3806803,1
459,13167,0.2701415,3.0020354,1
460,13169,3.5125546,5.9500976,9
461,13171,4.86132,7.730459,9
462,13173,2.168223,7.5881443,7
463,13175,2.5542111,4.874708,12
464,13177,7.1777434,11.834332,6
465,13179,4.7158217,8.394033,9
466,13181,6.0218515,-0.723462,17
467,13183,4.7342267,8.410753,9
468,13185,4.6442027,8.340063,9
469,13187,6.501591,9.006229,19
470,13189,1.1874411,5.740517,1
471,13191,7.219343,-1.9272072,17
472,13193,0.21820745,3.3101535,1
473,13195,3.6667287,7.1325064,9
474,13197,3.163076,0.19459547,5
475,13199,2.995493,3.1370487,12
476,13201,3.7745695,0.36737204,5
477,13205,0.8985807,3.616014,1
478,13207,6.584806,8.8398695,19
479,13209,0.9538846,3.593386,1
480,13211,6.5864153,9.290998,19
481,13213,2.4815757,7.7453275,7
482,13215,4.412453,7.988912,9
483,13217,7.2700315,11.741603,6
484,13219,8.445408,12.946783,6
485,13221,4.4147673,5.314955,9
486,13223,15.254122,4.9033265,13
487,13225,0.80107963,6.064478,1
488,13227,6.386319,8.382855,19
489,13229,3.0436761,7.7996473,7
490,13231,6.5084734,7.8079395,19
491,13233,3.0832753,7.794347,7
492,13235,2.8885136,1.5959914,5
493,13237,6.0218124,-0.7238941,17
494,13241,8.645707,-2.225887,0
495,13243,5.0507054,-2.187594,17
496,13245,14.681302,3.429655,13
497,13247,7.2317376,11.728764,6
498,13249,2.789591,4.9323587,12
499,13251,0.23575385,5.5052595,1
500,13253,5.967989,-1.219873,17
501,13255,3.2140062,7.6571326,7
502,13257,2.1203854,4.2452426,12
503,13259,-2.9087875,7.5337605,4
504,13261,3.1696265,4.71213,12
505,13263,4.4763575,1.5768752,16
506,13265,6.4143744,-0.849506,17
507,13267,11.401864,7.1448655,11
508,13269,3.5049994,0.08857901,5
509,13271,0.26804134,3.0157204,1
510,13273,2.6509755,3.4345183,12
511,13275,2.563952,4.8470845,12
512,13277,4.348975,7.992816,9
513,13279,1.9899476,6.2234774,1
514,13281,7.301028,-1.9763684,17
515,13283,0.73087734,4.7782664,1
516,13285,4.3378944,8.000071,9
517,13287,0.8165062,4.951888,1
518,13289,4.4138193,1.5926309,16
519,13291,7.399229,-2.1830466,17
520,13293,3.3281388,4.706603,12
521,13295,5.0610986,7.28571,9
522,13297,7.792198,12.1469755,6
523,13299,1.1836725,5.2322125,1
524,13301,2.279946,0.7974805,5
525,13303,0.9906769,3.5750842,1
526,13305,8.459869,9.144204,3
527,13309,-2.89596,7.544719,4
528,13311,6.6467786,-0.4569096,17
529,13313,2.4546504,7.7658596,7
530,13315,11.477141,7.413575,11
531,13317,2.234984,1.0928371,5
532,13319,2.7027822,3.5596292,12
533,13321,3.1977048,4.657661,12
534,15001,8.078736,7.4342723,3
535,15003,10.397936,11.33648,14
536,15007,6.5248046,5.6615734,8
537,15009,9.651989,10.015076,3
538,16001,7.543781,12.11651,6
539,16003,7.0644484,-1.0877924,17
540,16005,7.012403,10.9803915,6
541,16007,8.197273,4.0227065,8
542,16009,6.7743964,3.1720192,15
543,16011,3.230695,9.482757,7
544,16013,9.655968,10.009402,3
545,16015,6.994739,-0.77347535,17
546,16017,6.7287745,-0.5384937,17
547,16019,3.5548468,9.7830515,7
548,16021,6.5559845,3.2072926,15
549,16023,7.7048635,3.2540715,15
550,16025,8.262487,3.960772,8
551,16027,3.5875041,9.768697,7
552,16029,7.2123938,4.9536715,8
553,16031,3.2690556,9.531955,7
554,16033,7.225004,4.539138,8
555,16035,7.2156906,-1.0767068,17
556,16037,8.534261,-1.4801817,0
557,16039,6.73639,5.686031,8
558,16041,-1.9638287,3.1836672,1
559,16043,7.2785873,4.4826903,8
560,16045,6.477955,3.2444506,15
561,16047,3.42429,8.560655,7
562,16049,8.772025,6.9314346,3
563,16051,-1.9638938,3.1837351,1
564,16053,3.6056113,9.639228,7
565,16055,8.062541,8.9840355,3
566,16057,5.5657163,11.128517,10
567,16059,6.925799,-1.9667249,17
568,16061,8.647011,1.7627785,15
569,16063,3.3313606,9.294373,7
570,16065,4.6851783,8.381605,9
571,16067,3.3451786,9.426719,7
572,16069,6.331722,4.1964793,8
573,16071,3.10358,8.9077835,7
574,16073,5.1564107,6.615065,9
575,16075,5.5256157,6.7733655,9
576,16077,3.2637324,9.537251,7
577,16079,14.947905,1.7142669,2
578,16081,7.0767875,11.629506,6
579,16083,3.2079015,9.163539,7
580,16085,9.203988,-2.9264767,0
581,16087,3.7025874,1.5621114,5
582,17001,8.569917,7.665834,3
583,17003,3.6901195,0.075989306,5
584,17005,6.989027,6.8275847,19
585,17007,7.1576896,7.697336,19
586,17009,-2.8436904,7.584876,4
587,17011,8.414587,7.2295995,3
588,17013,7.244284,2.0336416,15
589,17015,11.328294,-0.59282005,0
590,17017,6.062398,6.5774717,9
591,17019,-6.6575813,3.923469,4
592,17021,5.820328,4.1536403,8
593,17023,8.463806,7.087831,3
594,17025,4.4335165,3.721991,12
595,17027,16.548561,3.9745936,13
596,17029,2.8239489,11.544334,10
597,17031,10.204245,12.137117,14
598,17033,16.606367,2.802222,2
599,17035,8.437532,7.152335,3
600,17037,6.4692755,11.234036,6
601,17039,8.620351,6.834655,3
602,17041,6.1427665,6.5156236,9
603,17043,9.440348,11.5252695,6
604,17045,15.513894,1.613462,2
605,17047,15.960658,3.2160227,13
606,17049,6.182556,6.2607045,9
607,17051,6.239496,2.1926546,16
608,17053,8.480749,7.0425744,3
609,17055,-2.1805627,-4.381265,5
610,17057,6.344358,2.000314,16
611,17059,7.174697,-0.804405,17
612,17061,5.477657,4.4775286,8
613,17063,7.4336147,12.827808,6
614,17065,7.2897873,2.4041433,15
615,17067,7.2447696,2.0896947,15
616,17069,7.332156,-1.0680902,17
617,17071,2.5298295,1.9618008,5
618,17073,8.437478,7.3809843,3
619,17075,8.646806,6.7964253,3
620,17077,2.8281455,11.690229,10
621,17079,5.76538,5.0574093,8
622,17081,4.7052946,4.9473042,9
623,17083,6.998537,6.7874794,19
624,17085,8.353594,-0.80100995,0
625,17087,6.289421,2.0932548,16
626,17089,9.123394,11.460454,6
627,17091,4.8257737,7.4889336,9
628,17093,8.616551,12.920515,6
629,17095,15.959508,1.7205034,2
630,17097,16.76545,4.7765,13
631,17099,6.871427,6.7585034,19
632,17101,7.079921,6.9120502,19
633,17103,6.3611774,1.7750131,16
634,17105,8.575556,7.692758,3
635,17107,6.9843125,6.813989,19
636,17109,2.8277826,11.691533,10
637,17111,9.151539,11.511457,6
638,17113,15.871052,4.7583394,13
639,17115,8.679587,8.351847,3
640,17117,4.4929624,3.2484808,12
641,17119,8.754315,8.205779,3
642,17121,15.890304,3.1283283,13
643,17123,7.240433,2.0473442,15
644,17125,4.367214,3.0645316,12
645,17127,-2.180542,-4.3812437,5
646,17129,8.386914,7.0506086,3
647,17131,8.414894,7.1841593,3
648,17133,15.429451,5.355032,13
649,17135,6.275413,2.1122112,16
650,17137,16.009031,1.7853731,2
651,17139,16.35799,3.5499377,13
652,17141,6.7545505,5.1702166,8
653,17143,4.9153366,7.4493465,9
654,17145,10.184123,6.1584516,11
655,17147,8.400351,7.0703483,3
656,17149,4.277779,3.947732,12
657,17151,6.859256,0.72740155,16
658,17153,-2.180504,-4.3812127,5
659,17155,7.525001,1.5205318,15
660,17157,10.178849,6.1523514,11
661,17159,4.41884,3.7422,12
662,17161,17.62476,1.9108502,2
663,17163,3.1718318,5.959412,9
664,17165,-2.1805358,-4.3812366,5
665,17167,3.474602,5.8007545,9
666,17169,6.2884626,1.5597715,16
667,17171,5.4644265,4.540221,8
668,17173,6.3691335,4.0821176,8
669,17175,8.653163,6.764823,3
670,17177,13.629258,0.7511752,2
671,17179,8.511169,7.398808,3
672,17181,4.335785,3.148257,12
673,17183,8.306141,8.8465805,3
674,17185,4.4428506,3.727818,12
675,17187,5.451006,4.5126233,8
676,17189,16.454763,2.9258442,2
677,17191,4.376237,3.7944374,12
678,17193,15.949463,3.198598,13
679,17195,8.447779,7.183688,3
680,17197,9.170887,11.486077,6
681,17199,4.7639637,4.928768,9
682,17201,3.1391296,5.982392,9
683,17203,7.0674,7.6232815,19
684,18001,3.450512,9.572013,7
685,18003,7.073998,11.044574,6
686,18005,5.5205126,7.381459,9
687,18007,5.7964225,6.6849184,9
688,18009,2.264517,2.3776886,5
689,18011,15.887848,5.0341787,13
690,18013,6.831199,-0.037132785,16
691,18015,16.282402,2.9308105,2
692,18017,3.7916665,5.820391,9
693,18019,8.017245,9.959919,3
694,18021,3.5208507,5.885773,9
695,18023,3.367359,8.352834,7
696,18025,2.4468334,2.6201823,5
697,18027,3.4609063,9.4943,7
698,18029,16.16012,4.0499887,13
699,18031,5.5265484,7.3059983,9
700,18033,7.135558,7.725364,19
701,18035,2.8273811,11.68614,10
702,18037,7.148223,7.6742573,19
703,18039,6.893105,10.936668,6
704,18041,4.137593,5.1008787,9
705,18043,8.046902,9.950044,3
706,18045,5.4691186,4.5837603,8
707,18047,6.17004,6.257191,9
708,18049,8.538822,3.3605742,15
709,18051,16.423897,3.236071,2
710,18053,3.2977774,4.7064795,12
711,18055,4.644311,4.9124985,9
712,18057,15.901797,5.0339556,13
713,18059,6.7473054,7.73726,19
714,18061,7.0144267,7.9144754,19
715,18063,7.2510586,7.8681645,19
716,18065,4.132715,5.8716717,9
717,18067,5.435433,4.493574,8
718,18069,6.1004148,8.093212,19
719,18071,5.5508904,7.334217,9
720,18073,16.18912,4.032511,13
721,18075,5.372195,6.4645267,9
722,18077,3.4840775,5.92549,9
723,18079,15.263741,3.3013744,13
724,18081,8.529561,11.824004,6
725,18083,15.518566,2.3785558,2
726,18085,16.053043,3.9608343,13
727,18087,3.6541154,9.630897,7
728,18089,15.674496,3.5517926,13
729,18091,15.702761,2.416867,2
730,18093,5.468245,4.6287117,8
731,18095,5.5111637,4.5042796,8
732,18097,8.5075655,9.949756,3
733,18099,16.389185,3.7306972,13
734,18101,8.548132,3.3560002,15
735,18103,16.700302,2.7318277,2
736,18105,4.7456164,11.56155,10
737,18107,5.828678,6.0993924,9
738,18109,6.742259,11.572645,6
739,18111,3.4331968,5.889655,9
740,18113,7.157542,7.6982665,19
741,18115,6.2287307,4.137455,8
742,18117,14.155554,-0.59598637,2
743,18119,5.402602,4.4668117,8
744,18121,3.6609695,5.612973,9
745,18123,4.1636434,5.9821906,9
746,18125,5.682999,4.8268785,8
747,18127,7.063477,9.859973,19
748,18129,7.0112534,6.828096,19
749,18131,5.4295874,4.572346,8
750,18133,6.429948,9.431601,19
751,18135,5.1772857,5.1484427,8
752,18137,15.789161,4.2514133,13
753,18139,15.789206,4.250896,13
754,18141,8.574267,9.866348,3
755,18143,15.227472,3.249725,13
756,18145,5.7410884,6.4281406,9
757,18147,6.19796,6.3625054,9
758,18149,5.4240513,4.4824266,8
759,18151,7.5124855,1.4366372,15
760,18153,7.055312,6.8884406,19
761,18155,2.6608791,4.5395775,12
762,18157,15.884264,4.784814,13
763,18159,5.9681044,4.4553194,8
764,18161,4.4271073,2.2559354,12
765,18163,8.575055,9.493643,3
766,18165,4.4315405,3.2532332,12
767,18167,4.354304,7.375178,9
768,18169,5.54804,4.619113,8
769,18171,8.233281,3.9346347,8
770,18173,7.168726,9.930952,19
771,18175,15.229402,3.274848,13
