,FIPS,x,y
0,01001,6.041998,7.7819657
1,01003,5.494408,4.9214892
2,01005,0.24996628,3.1201482
3,01007,16.701536,2.7348886
4,01009,16.145048,2.546278
5,01011,0.4672361,3.851873
6,01013,20.142876,6.4820476
7,01015,15.502932,2.1944244
8,01017,3.1230052,2.003496
9,01019,6.0356884,-0.71803135
10,01021,15.084564,3.2804165
11,01023,2.5758698,1.3522875
12,01025,20.115103,6.4541354
13,01027,4.586541,1.5018256
14,01029,14.141101,-0.6083207
15,01031,5.302019,7.336437
16,01033,15.7393265,1.8892351
17,01035,5.0462666,-2.190311
18,01037,6.29399,-0.75498825
19,01039,15.032181,2.2389815
20,01041,14.849303,2.3769605
21,01043,5.2289476,7.395306
22,01045,15.515285,2.4705193
23,01047,1.0686023,4.645263
24,01049,1.2228384,5.2043757
25,01051,16.198982,4.7831464
26,01053,0.5522701,4.1887503
27,01055,15.540425,2.2007704
28,01057,3.0308878,2.9770606
29,01059,14.790989,3.301275
30,01061,14.995061,2.2783012
31,01063,5.041925,-2.1894622
32,01065,20.086508,6.423186
33,01067,15.0668,1.9038055
34,01069,15.620773,2.8045578
35,01071,14.953546,2.3058197
36,01073,15.63878,3.5766628
37,01075,14.99057,1.894146
38,01077,15.75376,1.7997375
39,01079,15.105013,2.5408096
40,01081,5.376094,11.010863
41,01083,16.229643,4.7946243
42,01085,20.124876,6.4640827
43,01087,14.777201,2.0451822
44,01089,15.909068,4.6832
45,01091,20.103756,6.442539
46,01093,14.985003,2.195739
47,01095,14.830854,3.5952039
48,01097,1.8284274,7.6575027
49,01099,4.3000054,1.388815
50,01101,1.8225291,7.6692686
51,01103,15.998019,2.7062702
52,01105,2.427352,0.20453341
53,01107,15.397828,2.174427
54,01109,2.9961216,11.472068
55,01111,14.935001,2.2725863
56,01113,4.3948064,7.8857083
57,01115,6.780477,9.712365
58,01117,16.387476,4.779347
59,01119,20.126667,6.4668636
60,01121,15.476712,2.1201918
61,01123,-5.4903665,9.402883
62,01125,15.884287,4.7719545
63,01127,4.987363,4.896069
64,01129,14.930947,2.292259
65,01131,20.065763,6.404057
66,01133,-5.4903626,9.402873
67,02013,-2.920073,7.5245624
68,02016,-2.9072082,7.534787
69,02020,7.1011066,13.376326
70,02050,7.5529456,6.13565
71,02060,8.482116,-6.485564
72,02070,7.59475,6.153573
73,02090,7.017746,13.506996
74,02100,6.4360023,-0.088078395
75,02110,8.236821,11.034325
76,02122,7.155347,5.870154
77,02130,1.0584581,11.324526
78,02150,7.0410557,13.4673195
79,02164,7.4061675,6.046871
80,02170,6.859491,13.699186
81,02180,7.541128,6.1242666
82,02185,6.859161,13.699781
83,02188,7.545735,6.1335483
84,02220,6.766201,5.7797885
85,02240,7.256676,5.930151
86,02261,7.2698298,5.937903
87,02282,7.843225,2.535218
88,02290,7.322557,5.9822435
89,04001,2.267215,6.741191
90,04003,14.962058,1.7647121
91,04005,15.888096,4.7632036
92,04007,6.9462,-1.9995286
93,04009,7.326525,11.484248
94,04011,6.8195267,5.9331136
95,04012,7.425955,-2.849251
96,04013,10.049985,12.287385
97,04015,11.242016,-1.1240302
98,04017,2.3568826,6.8402824
99,04019,8.319051,8.731098
100,04021,6.347282,4.8364797
101,04023,1.879722,6.10246
102,04025,11.261378,-1.2555916
103,04027,3.003307,9.052272
104,05001,2.7759767,2.7963684
105,05003,3.1496377,2.6566055
106,05005,11.216241,-0.9747698
107,05007,8.406978,11.887752
108,05009,4.433924,3.7156482
109,05011,14.863278,2.3695378
110,05013,4.6509557,1.5541313
111,05015,3.6684022,1.5453942
112,05017,20.118074,6.45578
113,05019,2.8099802,11.490003
114,05021,2.176577,2.4056706
115,05023,6.4317746,-1.3168991
116,05025,2.2938976,2.323463
117,05027,2.7801294,11.319915
118,05029,2.913528,4.37098
119,05031,15.095328,3.9124548
120,05033,3.0162847,7.787788
121,05035,1.8260497,7.6249204
122,05037,2.565076,4.8261175
123,05039,2.2284985,1.1082245
124,05041,20.109797,6.448406
125,05043,2.7969184,11.338186
126,05045,5.4181724,10.972161
127,05047,2.801652,4.535305
128,05049,5.889986,-1.589137
129,05051,3.0127025,1.413588
130,05053,5.603817,6.4750667
131,05055,2.7732694,7.3406982
132,05057,1.5439072,5.2195725
133,05059,0.3001435,2.9452567
134,05061,14.723056,3.2649317
135,05063,3.3178725,7.5708747
136,05065,6.3325615,-0.79120713
137,05067,2.720857,11.249651
138,05069,1.395529,4.5672293
139,05071,14.434809,3.761683
140,05073,5.950359,-1.6113614
141,05075,15.076301,2.335579
142,05077,0.13083173,3.353248
143,05079,-2.8482723,7.5806866
144,05081,3.9828887,3.819839
145,05083,2.8991604,4.344678
146,05085,15.28564,4.8277082
147,05087,1.243229,5.073286
148,05089,5.868704,-1.5996602
149,05091,2.9837441,6.0424
150,05093,14.756138,4.0736437
151,05095,5.927169,-1.6017226
152,05097,11.298651,-0.75876445
153,05099,3.1329765,2.6057084
154,05101,6.1987123,-1.407683
155,05103,3.5329945,0.04098278
156,05105,5.1589785,4.8886385
157,05107,1.7006171,6.318839
158,05109,2.1963465,2.3593638
159,05111,14.765596,3.2182038
160,05113,3.7795174,0.34469151
161,05115,4.267756,7.760192
162,05117,11.446209,-0.5453482
163,05119,15.486846,3.6789837
164,05121,5.130435,4.8740783
165,05123,0.405099,3.7474568
166,05125,7.130032,9.895553
167,05127,3.3656654,2.9693527
168,05129,6.0036726,-1.212416
169,05131,8.563868,9.244169
170,05133,2.8636434,9.112152
171,05135,2.5660126,1.3354472
172,05137,5.828702,-1.5865571
173,05139,1.1554265,5.627275
174,05141,6.207518,-1.3959326
175,05143,7.546144,10.752495
176,05145,15.202431,3.1599073
177,05147,5.060625,-2.1747942
178,05149,14.856894,3.2547724
179,06001,9.37171,11.505718
180,06003,9.0804615,-3.0836895
181,06005,6.4826903,0.70134664
182,06007,8.656585,8.326623
183,06009,6.873176,0.6739947
184,06011,3.0866406,9.112426
185,06013,10.41334,11.434213
186,06015,11.065976,7.1159377
187,06017,5.5450907,3.4626062
188,06019,7.9537416,6.361565
189,06021,3.0797424,9.0369
190,06023,9.064741,8.2699375
191,06025,3.0009723,9.089398
192,06027,8.690732,7.0026455
193,06029,7.9209356,6.343912
194,06031,6.9807973,10.911229
195,06033,7.587879,1.3561046
196,06035,-2.8402276,7.589871
197,06037,10.220979,12.128875
198,06039,7.971437,6.3839455
199,06041,10.440556,11.396046
200,06043,6.857813,0.7120205
201,06045,8.587801,7.7306356
202,06047,7.962916,6.3690405
203,06049,7.760387,1.1300576
204,06051,8.480198,-6.4815865
205,06053,10.297198,11.136532
206,06055,9.596012,10.044327
207,06057,7.036421,0.5607088
208,06059,10.2336855,12.035889
209,06061,9.749514,10.107529
210,06063,8.284043,-2.8376195
211,06065,9.990833,12.328832
212,06067,10.138968,12.133755
213,06069,7.981058,12.268671
214,06071,10.005614,12.304418
215,06073,10.21369,12.073247
216,06075,5.3969836,11.5263815
217,06077,7.023419,10.974112
218,06079,9.627874,10.078156
219,06081,10.348285,11.597565
220,06083,10.379773,11.191061
221,06085,10.296846,11.837987
222,06087,9.139141,10.42102
223,06089,8.581075,7.8183665
224,06091,8.225082,-2.8662205
225,06093,7.6267557,0.9188459
226,06095,10.352693,11.141801
227,06097,9.591133,10.086777
228,06099,7.00707,10.966101
229,06101,6.9962573,10.969521
230,06103,8.342356,8.851658
231,06105,8.429503,-2.489324
232,06107,7.967983,6.3690248
233,06109,6.8266234,0.69121814
234,06111,10.388208,11.319174
235,06113,5.332398,11.078735
236,06115,7.159069,11.519978
237,08001,10.370614,10.749296
238,08003,4.3513794,8.013748
239,08005,10.403571,11.658708
240,08007,7.09559,-0.9835309
241,08009,7.584855,-1.1223364
242,08011,-2.9068878,7.5352364
243,08013,11.2824955,11.405223
244,08014,7.4543295,12.924307
245,08015,6.42996,0.7175953
246,08017,7.6527495,4.063457
247,08019,6.7238407,-0.079059
248,08021,2.39586,6.8676085
249,08023,8.593412,-1.5559244
250,08025,-2.9189854,7.5254683
251,08027,7.871171,-2.958311
252,08029,16.23393,2.448941
253,08031,5.4065375,11.454436
254,08033,8.591209,-1.7381444
255,08035,8.656259,12.9137745
256,08037,5.7550583,1.1899469
257,08039,7.436978,12.906374
258,08041,8.378111,11.079143
259,08043,6.350061,0.7787519
260,08045,8.172667,10.379949
261,08047,6.680623,-0.0022976177
262,08049,8.4817705,-6.484967
263,08051,5.691454,1.1944695
264,08053,9.11526,-3.1498253
265,08055,8.291548,-3.2746644
266,08057,9.218717,-2.9324083
267,08059,11.2818575,11.457282
268,08061,8.620159,0.43096453
269,08063,7.639874,3.9955907
270,08065,5.234104,1.4308295
271,08067,5.7966123,8.302123
272,08069,6.0704226,10.939533
273,08071,7.252299,-1.0734651
274,08073,11.1297865,6.849441
275,08075,10.15967,6.1427855
276,08077,8.240397,8.859095
277,08079,9.163491,-3.144372
278,08081,6.804329,5.7978625
279,08083,5.2386584,4.829588
280,08085,16.245916,2.4902785
281,08087,15.155628,4.2667446
282,08089,3.1832423,2.6165843
283,08091,7.2855306,-1.4092206
284,08093,6.72956,-0.20420085
285,08095,14.115278,1.226675
286,08097,5.506912,0.40886223
287,08099,1.881975,5.45572
288,08101,8.313505,8.856869
289,08103,6.940179,5.8296986
290,08105,4.2384686,-0.19808382
291,08107,5.717565,1.1667807
292,08109,3.919035,0.24165726
293,08111,9.0900755,-2.7505705
294,08113,5.715038,1.1737301
295,08115,8.847608,-0.6636157
296,08117,8.481252,-6.4835896
297,08119,6.823082,-0.039711643
298,08121,4.4512057,3.741111
299,08123,15.265057,4.8933845
300,08125,7.9651937,5.289209
301,09001,9.426595,11.451894
302,09003,10.771051,11.88379
303,09005,5.1621,2.9948924
304,09007,5.2546525,3.1184409
305,09009,10.773509,11.955926
306,09011,6.880008,8.892879
307,09013,7.2119875,8.968677
308,09015,9.030276,9.804917
309,10001,15.713133,2.696969
310,10003,10.7170725,11.737239
311,10005,11.254116,-1.6185457
312,11001,5.3902097,11.508642
313,12001,-6.6575823,3.9234705
314,12003,6.666596,11.661833
315,12005,8.384675,9.126348
316,12007,11.540089,7.500934
317,12009,11.026576,-1.8912213
318,12011,10.269567,12.202896
319,12013,11.542001,7.4865217
320,12015,7.0954337,-2.6341057
321,12017,7.0931897,-2.6115243
322,12019,7.647494,12.469246
323,12021,11.277273,-1.4959407
324,12023,4.696731,4.952826
325,12027,11.473285,7.404142
326,12029,6.1689386,0.49112874
327,12031,10.0943775,12.035199
328,12033,5.20212,7.4524655
329,12035,11.257153,-1.2772166
330,12037,6.196335,0.3810155
331,12039,0.6562535,5.260572
332,12041,4.017468,6.591472
333,12043,6.2009463,0.54500365
334,12045,6.32596,0.6726862
335,12047,11.476002,7.407105
336,12049,2.0668042,7.27509
337,12051,2.0839767,7.301055
338,12053,11.195629,-1.6805389
339,12055,7.078659,-2.5540571
340,12057,10.120628,12.089176
341,12059,0.99134165,3.371313
342,12061,11.260438,-1.281197
343,12063,11.583243,7.5419154
344,12065,6.295319,0.6810614
345,12067,11.271095,6.9364967
346,12069,11.172965,-1.709809
347,12071,11.264376,-1.5885985
348,12073,-6.6575623,3.923475
349,12075,6.036522,-1.2768542
350,12077,11.252557,6.9222913
351,12079,1.5131602,2.8542855
352,12081,11.255484,-1.6120516
353,12083,11.223571,-1.6569209
354,12085,11.263305,-1.2950895
355,12086,10.230988,12.173701
356,12087,6.094141,0.10307701
357,12089,6.422077,8.3895
